ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
85.7772260,-2.7131944,0.0354,0.0386,-0.0138,10.664,0.017,63.9,1.547E+00,10.701,0.020,54.0,9.014E-01,1,0,0000,AA,10,57284.14096831,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.276776,349.520023
85.7772578,-2.7131950,0.0336,0.0361,-0.0037,10.682,0.020,54.3,1.146E+00,10.589,0.020,54.3,1.541E+00,1,0,0000,AA,10,57283.81307251,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.277475,13.336747
85.7772320,-2.7131933,0.0338,0.0345,-0.0122,10.598,0.017,65.5,8.532E-01,10.585,0.020,54.4,2.339E+00,1,0,0000,AA,10,58901.51650957,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.277611,354.052066
85.7772560,-2.7131939,0.0397,0.0366,-0.0174,10.959,0.017,64.1,1.138E+00,10.982,0.022,48.5,7.632E-01,1,0,0000,AA,10,58378.85013160,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.279933,11.860546
85.7772620,-2.7131949,0.0351,0.0336,-0.0154,10.648,0.017,62.4,7.758E-01,10.644,0.021,50.8,1.406E+00,1,0,0000,AA,10,59996.29403200,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.281699,16.310233
85.7772300,-2.7131922,0.0392,0.0394,-0.0154,10.598,0.020,54.1,9.304E-01,10.528,0.026,41.8,8.254E-01,1,0,0000,AA,10,58901.25495718,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.282385,352.683785
85.7772379,-2.7131913,0.0328,0.0341,-0.0107,10.608,0.018,61.9,1.146E+00,10.633,0.020,53.3,9.769E-01,1,0,0000,AA,10,56922.57546144,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.283421,358.473217
85.7772869,-2.7132061,0.0384,0.0341,0.0070,10.758,0.021,51.2,8.605E-01,10.812,0.021,51.8,1.267E+00,1,0,0000,AA,10,57283.94423088,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.285231,36.246505
85.7772368,-2.7131906,0.0370,0.0343,0.0041,10.589,0.019,58.3,1.277E+00,10.593,0.022,49.3,4.322E-01,1,0,0000,AA,10,59841.74523546,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.286075,357.694684
85.7772528,-2.7131911,0.0339,0.0374,-0.0114,10.616,0.020,54.9,1.280E+00,10.599,0.021,52.4,1.431E+00,1,0,0000,AA,10,60206.03973183,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.287737,9.204698
85.7772367,-2.7131901,0.0375,0.0369,-0.0132,10.638,0.020,55.0,2.404E+00,10.614,0.022,48.4,2.378E+00,1,0,0000,AA,10,58015.34869362,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.287885,357.637583
85.7772786,-2.7131998,0.0412,0.0398,-0.0088,10.561,0.021,52.1,5.712E+00,10.594,0.021,50.8,3.453E+00,1,0,0000,AA,10,58901.12354439,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.288328,28.777402
85.7772757,-2.7131982,0.0458,0.0460,0.0092,11.074,0.022,49.3,1.336E+00,11.022,0.025,43.5,1.523E+00,1,0,0000,AA,10,59996.61925377,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.288606,26.411620
85.7772325,-2.7131901,0.0411,0.0401,-0.0150,10.624,0.021,50.8,3.925E+00,10.574,0.024,45.2,3.066E+00,1,0,0000,AA,10,59267.90568501,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.288901,354.643487
85.7772481,-2.7131901,0.0376,0.0337,-0.0050,10.620,0.019,56.7,1.517E+00,10.648,0.020,53.2,1.742E+00,1,0,0000,AA,10,59841.61484152,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.289113,5.782237
85.7772464,-2.7131898,0.0352,0.0323,-0.0069,10.637,0.019,56.9,3.110E+00,10.677,0.020,53.5,1.163E+00,1,0,0000,AA,10,60206.36355172,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.289635,4.557470
85.7772493,-2.7131896,0.0320,0.0308,-0.0109,10.556,0.015,71.7,6.453E-01,10.529,0.018,59.7,1.002E+00,1,0,0000,AA,10,58537.22221792,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.291359,6.590842
85.7772465,-2.7131893,0.0349,0.0344,-0.0117,10.587,0.018,59.2,1.033E+00,10.520,0.021,52.3,1.068E+00,1,0,0000,AA,10,58169.72738723,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.291456,4.599821
85.7772638,-2.7131915,0.0358,0.0325,-0.0117,10.576,0.016,67.4,1.453E+00,10.574,0.020,54.7,7.017E-01,1,0,0000,AA,10,60205.78059936,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.295272,16.848666
85.7772106,-2.7131929,0.0404,0.0363,-0.0085,10.520,0.019,58.1,2.023E+00,10.520,0.023,47.5,1.024E+00,1,0,0000,AA,10,58743.26115072,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.297011,339.148388
85.7772386,-2.7131868,0.0356,0.0374,0.0118,10.573,0.019,57.4,1.808E+00,10.574,0.020,54.4,6.724E-01,1,0,0000,AA,10,58537.15676609,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.299560,359.037060
85.7772739,-2.7131935,0.0349,0.0332,-0.0148,10.714,0.016,66.6,6.675E-01,10.708,0.020,55.0,7.612E-01,1,0,0000,AA,10,59633.15112538,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.301180,23.876122
85.7772644,-2.7131899,0.0343,0.0349,-0.0085,10.645,0.018,60.3,2.321E+00,10.586,0.022,49.3,1.729E+00,1,0,0000,AA,10,59838.87567755,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.301415,16.923838
85.7772990,-2.7132101,0.0379,0.0341,-0.0078,10.589,0.019,57.5,1.296E+00,10.648,0.023,47.1,2.217E+00,1,0,0000,AA,10,57812.66595672,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.302510,44.534186
85.7772690,-2.7131909,0.0364,0.0396,-0.0110,11.027,0.019,58.1,7.099E-01,11.023,0.022,49.8,5.119E-01,1,0,0000,AA,10,59996.68432362,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.303259,20.113415
85.7772836,-2.7131978,0.0340,0.0360,-0.0127,10.584,0.017,63.4,4.758E+00,10.555,0.020,55.2,2.394E+00,1,0,0000,AA,10,59842.13590789,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.303539,31.098429
85.7772617,-2.7131884,0.0387,0.0381,-0.0091,10.958,0.017,63.3,9.269E-01,10.921,0.024,44.4,1.029E+00,1,0,0000,AA,10,59265.42182839,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.303943,14.876124
85.7772685,-2.7131901,0.0378,0.0375,-0.0083,10.594,0.021,51.5,1.352E+00,10.505,0.024,45.5,1.506E+00,1,0,0000,AA,10,58379.70087648,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.305354,19.610781
85.7771878,-2.7132030,0.0414,0.0357,-0.0147,11.040,0.019,58.7,1.995E+00,10.985,0.022,49.4,8.947E-01,1,0,0000,AA,10,57647.58307516,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.305632,322.108836
85.7772617,-2.7131863,0.0347,0.0347,-0.0044,10.625,0.016,66.2,2.568E+00,10.677,0.020,53.6,1.002E+00,1,0,0000,AA,5,60206.23392192,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.311253,14.518851
85.7772526,-2.7131834,0.0309,0.0337,-0.0120,10.585,0.017,64.9,3.576E+00,10.584,0.020,55.2,2.369E+00,1,0,0000,AA,5,58379.50401219,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.315039,8.269097
85.7772510,-2.7131828,0.0396,0.0399,-0.0099,11.047,0.018,60.0,6.386E-01,10.951,0.030,36.7,5.434E-01,1,0,0000,AA,10,60206.62255678,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.316400,7.181727
85.7772390,-2.7131818,0.0363,0.0330,-0.0113,10.593,0.017,63.3,1.426E+00,10.555,0.021,51.9,8.731E-01,1,0,0000,AA,10,59474.81499270,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.317548,359.351144
85.7772650,-2.7131843,0.0351,0.0370,-0.0110,10.870,0.019,58.5,1.090E+00,10.912,0.024,45.9,1.456E+00,1,0,0000,AA,10,59475.40316572,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.321348,16.245504
85.7772424,-2.7131797,0.0441,0.0423,-0.0128,11.045,0.022,49.5,2.576E+00,11.067,0.027,40.8,2.501E+00,1,0,0000,AA,10,59996.61938109,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.325191,1.520747
85.7772501,-2.7131801,0.0355,0.0361,-0.0066,10.593,0.018,59.3,1.033E+00,10.597,0.023,47.5,1.343E+00,1,0,0000,AA,10,58743.65360620,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.325670,6.403007
85.7772580,-2.7131813,0.0359,0.0373,0.0079,10.918,0.020,54.3,2.905E+00,10.948,0.021,52.9,1.330E+00,1,0,0000,AA,10,59996.55418402,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.325815,11.458810
85.7772758,-2.7131864,0.0340,0.0357,-0.0008,10.658,0.018,59.9,9.710E-01,10.607,0.022,49.1,7.291E-01,1,0,0000,AA,10,60004.16545325,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.327333,23.158799
85.7772667,-2.7131808,0.0334,0.0325,0.0039,10.588,0.017,62.6,1.959E+00,10.585,0.018,59.7,1.657E+00,1,0,0000,AA,10,59841.87562936,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.335162,16.646234
85.7772802,-2.7131848,0.0339,0.0335,-0.0102,10.624,0.015,70.6,8.049E+00,10.617,0.021,52.7,1.128E+00,1,0,0000,AA,5,59838.61476238,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.339085,25.234599
85.7772744,-2.7131822,0.0383,0.0377,-0.0133,10.545,0.018,59.3,2.736E+00,10.501,0.023,47.5,1.276E+00,1,0,0000,AA,10,59268.36321053,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.339419,21.373405
85.7772347,-2.7131756,0.0372,0.0404,-0.0104,10.630,0.020,54.0,4.696E-01,10.590,0.021,51.8,4.213E-01,1,0,0000,AA,10,59841.61471414,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.340378,356.790150
85.7772442,-2.7131754,0.0390,0.0373,-0.0050,10.738,0.020,53.9,1.385E+00,10.672,0.024,45.1,7.862E-01,1,0,0000,AA,10,59839.00607145,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.340891,2.539272
85.7772338,-2.7131755,0.0355,0.0362,-0.0125,10.677,0.018,60.8,2.303E+00,10.684,0.023,47.5,8.364E-01,1,0,0000,AA,10,60206.29873681,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.340933,356.250487
85.7772831,-2.7131847,0.0306,0.0330,-0.0122,10.556,0.017,64.6,7.313E+00,10.582,0.018,62.0,5.719E+00,1,0,0000,AA,5,58379.96204648,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.343981,26.780493
85.7772823,-2.7131839,0.0508,0.0462,-0.0079,11.076,0.026,42.3,8.327E-01,11.060,0.024,45.4,1.316E+00,1,0,0000,AA,10,59265.48715286,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.345269,26.138963
85.7772828,-2.7131834,0.0355,0.0366,-0.0130,10.567,0.018,60.8,2.452E+00,10.524,0.020,53.7,1.409E+00,1,0,0000,AA,5,59268.03633384,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.347682,26.274278
85.7772693,-2.7131768,0.0338,0.0339,-0.0036,10.568,0.018,61.8,3.354E+00,10.523,0.019,56.8,1.712E+00,1,0,0000,AA,5,58537.41857337,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.351680,17.433607
85.7772426,-2.7131665,0.0345,0.0327,-0.0123,10.618,0.016,68.9,1.214E+00,10.629,0.020,54.5,6.152E-01,1,0,0000,AA,10,60206.10441939,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.372716,1.437399
85.7772457,-2.7131616,0.0368,0.0337,-0.0074,10.640,0.019,56.8,9.125E-01,10.665,0.020,53.3,1.426E+00,1,0,0000,AA,10,60206.16923436,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.390781,3.006645
85.7772748,-2.7131594,0.0352,0.0336,-0.0069,10.622,0.017,62.9,2.252E+00,10.643,0.022,48.8,2.222E+00,1,0,0000,AA,5,58744.11151287,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.417363,17.447655
85.7772624,-2.7131371,0.0348,0.0415,-0.0102,10.785,0.020,54.2,1.633E+00,10.691,0.021,51.7,1.091E+00,1,0,0000,AA,10,60206.49305426,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.485169,9.556631
85.7773465,-2.7131469,0.0406,0.0405,-0.0041,10.590,0.019,55.7,2.310E+01,10.640,0.022,50.1,1.136E+01,1,0,0000,AA,5,59111.28101003,862003101351024779,10.621,0.023,10.578,0.021,10.890,0.247,8.552,null,147242849,11.329,0.0233,10.923,0.0239,10.704,0.0254,0.585710,40.832937
